"","X1","DateTime","WaterTemp_c","WSE","AREA","VOLUME","vol_chg","flow","agency_cd","location_id","parameter_cd","parameter_value","lag","precip_event_cm","precip_acc_cm","Depth_m","Depth_cm","precip_pct_chg","precip_pct_tot","depth_pct_chg","depth_pct_tot","Month","Day","Year","Date","Time","storm_event"
"1",10412,2018-02-23 00:00:00,8.779,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.44,0.0254000000000006,8.763,0.969999999999999,96.9999999999999,0.290697674418605,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"00:00:00",8
"2",10413,2018-02-23 00:15:00,8.68,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"00:15:00",8
"3",10414,2018-02-23 00:30:00,8.481,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"00:30:00",8
"4",10415,2018-02-23 00:45:00,8.481,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"00:45:00",8
"5",10416,2018-02-23 01:00:00,8.481,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"01:00:00",8
"6",10417,2018-02-23 01:15:00,8.382,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"01:15:00",8
"7",10418,2018-02-23 01:30:00,8.382,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"01:30:00",8
"8",10419,2018-02-23 01:45:00,8.282,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"01:45:00",8
"9",10420,2018-02-23 02:00:00,8.182,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"02:00:00",8
"10",10421,2018-02-23 02:15:00,8.182,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"02:15:00",8
"11",10422,2018-02-23 02:30:00,8.182,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"02:30:00",8
"12",10423,2018-02-23 02:45:00,8.082,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"02:45:00",8
"13",10424,2018-02-23 03:00:00,7.983,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"03:00:00",8
"14",10425,2018-02-23 03:15:00,7.983,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"03:15:00",8
"15",10426,2018-02-23 03:30:00,7.882,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"03:30:00",8
"16",10427,2018-02-23 03:45:00,7.882,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"03:45:00",8
"17",10428,2018-02-23 04:00:00,7.782,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"04:00:00",8
"18",10429,2018-02-23 04:15:00,7.582,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"04:15:00",8
"19",10430,2018-02-23 04:30:00,7.582,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"04:30:00",8
"20",10431,2018-02-23 04:45:00,7.481,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"04:45:00",8
"21",10432,2018-02-23 05:00:00,7.381,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"05:00:00",8
"22",10433,2018-02-23 05:15:00,7.28,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"05:15:00",8
"23",10434,2018-02-23 05:30:00,7.28,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"05:30:00",8
"24",10435,2018-02-23 05:45:00,7.179,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"05:45:00",8
"25",10436,2018-02-23 06:00:00,7.079,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"06:00:00",8
"26",10437,2018-02-23 06:15:00,6.978,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"06:15:00",8
"27",10438,2018-02-23 06:30:00,6.877,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"06:30:00",8
"28",10439,2018-02-23 06:45:00,6.877,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"06:45:00",8
"29",10440,2018-02-23 07:00:00,6.775,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"07:00:00",8
"30",10441,2018-02-23 07:15:00,6.775,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"07:15:00",8
"31",10442,2018-02-23 07:30:00,6.674,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"07:30:00",8
"32",10443,2018-02-23 07:45:00,6.573,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"07:45:00",8
"33",10444,2018-02-23 08:00:00,6.37,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"08:00:00",8
"34",10445,2018-02-23 08:15:00,6.268,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"08:15:00",8
"35",10446,2018-02-23 08:30:00,6.268,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"08:30:00",8
"36",10447,2018-02-23 08:45:00,6.166,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"08:45:00",8
"37",10448,2018-02-23 09:00:00,6.166,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"09:00:00",8
"38",10449,2018-02-23 09:15:00,6.268,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"09:15:00",8
"39",10450,2018-02-23 09:30:00,6.268,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"09:30:00",8
"40",10451,2018-02-23 09:45:00,6.37,121.73,21535,7638.68040275574,-216.245044708252,-0.240272271898058,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"09:45:00",8
"41",10452,2018-02-23 10:00:00,6.471,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"10:00:00",8
"42",10453,2018-02-23 10:15:00,6.573,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"10:15:00",8
"43",10454,2018-02-23 10:30:00,6.674,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"10:30:00",8
"44",10455,2018-02-23 10:45:00,6.877,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"10:45:00",8
"45",10456,2018-02-23 11:00:00,6.978,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"11:00:00",8
"46",10457,2018-02-23 11:15:00,7.179,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"11:15:00",8
"47",10458,2018-02-23 11:30:00,7.381,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"11:30:00",8
"48",10459,2018-02-23 11:45:00,7.682,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"11:45:00",8
"49",10460,2018-02-23 12:00:00,7.782,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"12:00:00",8
"50",10461,2018-02-23 12:15:00,8.082,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"12:15:00",8
"51",10462,2018-02-23 12:30:00,8.282,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"12:30:00",8
"52",10463,2018-02-23 12:45:00,8.481,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"12:45:00",8
"53",10464,2018-02-23 13:00:00,8.68,121.74,21703.25,7854.92544746399,216.245044708252,0.240272271898058,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,1.04166666666572,28.7833827893174,2,23,2018,2018-02-23,"13:00:00",8
"54",10465,2018-02-23 13:15:00,8.879,121.74,21703.25,7854.92544746399,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,0,28.7833827893174,2,23,2018,2018-02-23,"13:15:00",8
"55",10466,2018-02-23 13:30:00,8.978,121.73,21535,7638.68040275574,-216.245044708252,-0.240272271898058,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"13:30:00",8
"56",10467,2018-02-23 13:45:00,9.176,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"13:45:00",8
"57",10468,2018-02-23 14:00:00,9.275,121.74,21703.25,7854.92544746399,216.245044708252,0.240272271898058,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,1.04166666666572,28.7833827893174,2,23,2018,2018-02-23,"14:00:00",8
"58",10469,2018-02-23 14:15:00,9.472,121.73,21535,7638.68040275574,-216.245044708252,-0.240272271898058,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"14:15:00",8
"59",10470,2018-02-23 14:30:00,9.571,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"14:30:00",8
"60",10471,2018-02-23 14:45:00,9.768,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"14:45:00",8
"61",10472,2018-02-23 15:00:00,9.866,121.74,21703.25,7854.92544746399,216.245044708252,0.240272271898058,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.969999999999999,96.9999999999999,0,34.2601787487587,1.04166666666572,28.7833827893174,2,23,2018,2018-02-23,"15:00:00",8
"62",10473,2018-02-23 15:15:00,9.866,121.73,21535,7638.68040275574,-216.245044708252,-0.240272271898058,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"15:15:00",8
"63",10474,2018-02-23 15:30:00,9.866,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"15:30:00",8
"64",10475,2018-02-23 15:45:00,9.866,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"15:45:00",8
"65",10476,2018-02-23 16:00:00,9.965,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"16:00:00",8
"66",10477,2018-02-23 16:15:00,9.965,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"16:15:00",8
"67",10478,2018-02-23 16:30:00,9.965,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"16:30:00",8
"68",10479,2018-02-23 16:45:00,9.866,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"16:45:00",8
"69",10480,2018-02-23 17:00:00,9.768,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"17:00:00",8
"70",10481,2018-02-23 17:15:00,9.669,121.73,21535,7638.68040275574,0,0,"CDEC","UCM",NA,3.45,3.45,0,8.763,0.960000000000008,96.0000000000008,0,34.2601787487587,0,28.4866468842732,2,23,2018,2018-02-23,"17:15:00",8
